date,close_t,pred_price_t+5,true_price_t+5,pred_price_t+15,true_price_t+15,pred_price_t+30,true_price_t+30
2022-10-20,1630.8,1634.2781268596648,1660.6999155521391,1636.4696714401246,1750.299931669235,1648.0337482452392,1795.8999225139617
2022-10-21,1651.0,1654.2877868413925,1639.6000099778175,1655.8715534210205,1765.9999148845673,1668.2133994102478,1767.4000535011292
2022-10-24,1648.7,1649.611554169655,1635.900014525652,1644.7630018651487,1773.6000202536584,1663.514229309559,1769.2999138116836
2022-10-25,1652.8,1653.521520614624,1645.0000114440918,1648.1411480903625,1773.799913406372,1667.4585720062255,1785.500093269348
2022-10-26,1664.0,1667.5767059326172,1645.7000045776367,1669.8882446289062,1772.9999694824219,1681.6123657226562,1788.6999053955078
2022-10-27,1660.7,1665.8907961368561,1627.300038045645,1672.6152725815773,1760.800009560585,1679.9007984638215,1798.1000965833664
2022-10-28,1639.6,1641.9298301696776,1672.5000556468963,1640.9633024692534,1751.8999641895293,1655.7579195022581,1780.4999977111815
2022-10-31,1635.9,1640.2238609790802,1676.5000639200211,1644.69534791708,1737.399964785576,1654.023670399189,1813.9000487208368
2022-11-01,1645.0,1650.1417231559753,1712.1000754833221,1656.8026274442673,1738.299919962883,1664.0192770957947,1807.500022649765
2022-11-02,1645.7,1650.8439111232758,1710.099923145771,1657.5076498389244,1744.8999925017358,1664.7273704051972,1777.1999091744424
2022-11-03,1627.3,1630.8212933540344,1750.3000649452208,1633.1458668589592,1753.2999151229858,1644.5473926186562,1789.999970459938
2022-11-04,1672.5,1677.727679014206,1766.0000896453857,1684.4999358057976,1740.0999507308006,1691.8372285366058,1787.6999419927597
2022-11-07,1676.5,1681.740181684494,1773.600046992302,1688.5286352038383,1748.4000092744827,1695.8834760189056,1815.900024652481
2022-11-08,1712.1,1717.451455450058,1773.7999137997626,1724.3840598464012,1745.9998987197876,1731.8950786113737,1815.9000709891318
2022-11-09,1710.1,1715.4452041149138,1772.9999238610267,1722.3697101473808,1801.099959528446,1729.8719548702238,1786.9999960422515
2022-11-10,1750.3,1755.7708559513092,1760.7999955773353,1762.8581390976906,1795.900064253807,1770.536742067337,1795.900064253807
2022-11-11,1766.0,1771.1496179103851,1751.8999710083008,1777.290170431137,1767.3999819755554,1786.0475313663483,1814.8000032901764
2022-11-14,1773.6,1779.1436840057372,1737.399976015091,1786.325313091278,1769.3000505924224,1794.1061336517332,1807.9000119209288
2022-11-15,1773.8,1776.5359960317612,1738.3000338673592,1776.0746046304703,1785.499930167198,1791.4963267564774,1819.499951338768
2022-11-16,1773.0,1778.541808605194,1744.9000502228737,1785.721008181572,1788.700100183487,1793.4991965293884,1819.6999883651733
2022-11-17,1760.8,1766.3036754608154,1753.300035238266,1773.4334750175476,1798.1001004219054,1781.158141708374,1839.7000784873962
2022-11-18,1751.9,1755.7130510091783,1740.0999666929247,1758.2759692907334,1780.49997099638,1770.490346622467,1852.8000795006753
2022-11-21,1737.4,1740.0365640163423,1748.4000433206559,1739.466999912262,1813.899915289879,1754.6896879434587,1834.8000183105469
2022-11-22,1738.3,1743.733347940445,1745.9999367952346,1750.7720409035683,1807.4999648332596,1758.3979996204375,1864.1999138593674
2022-11-23,1744.9,1750.3539773464204,1801.100095629692,1757.4193949103355,1777.1999431848526,1765.0743079662325,1872.7000849604608
2022-11-25,1753.3,1758.7802329540252,1795.8999283075332,1765.8796636462212,1790.0000039815902,1773.5714276790618,1871.6000874400138
2022-11-28,1740.1,1745.330915749073,1767.4000408053398,1751.8091446757317,1787.6999434947966,1760.010545158386,1874.5998978614807
2022-11-29,1748.4,1753.7429882526399,1769.3000776290894,1760.4895139694215,1815.9000642299652,1768.4926371574402,1895.5000637054445
2022-11-30,1746.0,1750.9274926185608,1785.5000746250153,1756.5514197349548,1815.9000856876373,1765.6564786434174,1918.4000079631805
2022-12-01,1801.1,1803.2011310338974,1788.6999774575233,1800.896886372566,1787.0000280439854,1818.3906379818916,1907.200031852722
2022-12-02,1795.9,1798.3656510710716,1798.0999679088593,1797.072559773922,1795.9,1813.511732196808,1904.399993789196
2022-12-05,1767.4,1770.9659366846086,1780.5001031160355,1772.787356042862,1814.8000948667527,1785.873342895508,1922.09991979599
2022-12-06,1769.3,1774.7895366549492,1813.9000861406325,1781.8426010012627,1807.899919438362,1789.7157106280326,1926.4000480532645
2022-12-07,1785.5,1791.0808794498444,1807.4999885559082,1798.3106938004494,1819.499943614006,1806.1437199115753,1927.1000230908394
2022-12-08,1788.7,1794.2908815860749,1777.1999915659428,1801.533653318882,1819.699967110157,1809.3807178974153,1933.900013780594
2022-12-09,1798.1,1803.7202628612517,1790.000026577711,1811.0010969042778,1839.70001963377,1818.8893994808195,1941.1999948859213
2022-12-12,1780.5,1786.0652511119843,1787.7000170946121,1793.2748195528984,1852.800083220005,1801.0859105587006,1929.1000580191612
2022-12-13,1813.9,1819.5696484088899,1815.8999457716943,1826.9144595265388,1834.8000712037087,1834.872077035904,1928.6001010775567
2022-12-14,1807.5,1813.1496441364288,1815.8999133110046,1820.4685404896736,1864.200061261654,1828.3980810642242,1922.8999069333076
2022-12-15,1777.2,1782.7549364089966,1786.999950170517,1789.9511425495148,1872.6999921798706,1797.7477563858033,1929.4999584674836
2022-12-16,1790.0,1795.5949449539185,1795.9000849723816,1802.8429806232452,1871.599988937378,1810.6957483291626,1927.7999520301819
2022-12-19,1787.7,1793.2877559185029,1814.7999768733978,1800.5264784693718,1874.6000469446183,1808.3691560268403,1916.3000074267388
2022-12-20,1815.9,1821.575899744034,1807.8999470293522,1828.9288092255592,1895.500056231022,1836.895200777054,1862.900000023842
2022-12-21,1815.9,1821.575899744034,1819.4999318361283,1828.9288092255592,1918.3999954462051,1836.895200777054,1866.1999014616013
2022-12-22,1787.0,1792.5855679512024,1819.7000706195831,1799.8214560747147,1907.2000589370728,1807.6610627174377,1871.699961423874
2022-12-23,1795.9,1801.5133863925935,1839.7000422835351,1808.7853122353554,1904.399993789196,1816.663963365555,1877.4000762343408
2022-12-27,1814.8,1820.4724615097045,1852.8000835895539,1827.820916891098,1922.0999530792235,1835.7824827194213,1866.2000299453734
2022-12-28,1807.9,1813.5508944034577,1834.7999384045602,1820.8714104294777,1926.4000315070152,1828.8027058124544,1862.8000986218453
2022-12-29,1819.5,1825.187152147293,1864.2001048922539,1832.554638683796,1927.099964261055,1840.5368235111237,1851.9000658392906
2022-12-30,1819.7,1825.3877772808075,1872.7000189304351,1832.756073653698,1933.9000252366066,1840.7391358852387,1853.9999868750572
2023-01-03,1839.7,1845.450290632248,1871.6000772118568,1852.8995706439018,1941.2000861763954,1860.9703732967378,1834.2000509679317
2023-01-04,1852.8,1858.5912368774414,1874.599964904785,1866.0935611724854,1929.1000980377196,1874.2218338012694,1841.9999616622924
2023-01-05,1834.8,1840.534974861145,1895.499962568283,1847.9644138813019,1928.6000852108002,1856.0137201309203,1840.4000214099883
2023-01-06,1864.2,1870.0268694877625,1918.4001088142395,1877.5753544569016,1922.9000432252885,1885.753639125824,1833.0000251054764
2023-01-09,1872.7,1878.5534376621247,1907.2000097751618,1886.1363406777382,1929.4999999165536,1894.3519150257112,1831.9999674379826
2023-01-10,1871.6,1877.4499994277953,1904.399933862686,1885.028448343277,1927.7999315738678,1893.2391969680784,1817.999993801117
2023-01-11,1874.6,1880.4593764305114,1922.1000562906265,1888.0499728918076,1916.299899339676,1896.2738825798033,1808.800007176399
2023-01-12,1895.5,1901.4247028827667,1926.399969279766,1909.0999272465706,1862.9000115692616,1917.41552567482,1817.0000593960285
2023-01-13,1918.4,1924.396280670166,1927.1000955581667,1932.164231300354,1866.1999983787537,1940.5802925109865,1828.9000224113465
2023-01-17,1907.2,1913.1612731933594,1933.900001525879,1920.8838729858398,1871.6999588012695,1929.250799560547,1837.7000122070312
2023-01-18,1904.4,1910.3525213241578,1941.2000669002534,1918.0637834072113,1877.4000261783601,1926.4184263229372,1833.499954390526
2023-01-19,1922.1,1928.1078456401824,1929.0999879598617,1935.8907782435417,1866.1999979496002,1944.3230714321135,1847.6999806702136
2023-01-20,1926.4,1932.4212860107423,1928.5999969482423,1940.2216300964355,1862.7999942779543,1948.6727874755861,1847.8999523162843
2023-01-23,1927.1,1933.1234739780425,1922.8999937832355,1940.9266524910927,1851.899959796667,1949.3808807849882,1813.9000402927397
2023-01-24,1933.9,1939.9447285175324,1929.5000508725643,1947.775441467762,1853.999962347746,1956.2595015048983,1812.6999656796456
2023-01-25,1941.2,1947.2675458908082,1927.8000262260437,1955.1278178691864,1834.200031542778,1963.6439031600953,1829.2999444246293
2023-01-26,1929.1,1935.1297253131866,1916.2999418079853,1942.941002190113,1842.0000199377537,1951.4040045261381,1861.9999886929988
2023-01-27,1928.6,1934.6281624794005,1862.9000411391257,1942.437414765358,1840.3999591708182,1950.8982235908506,1911.699993610382
2023-01-30,1922.9,1928.9103461742402,1866.1999942004682,1936.6965181231499,1833.0000522553921,1945.1323209285738,1906.1999712049962
2023-01-31,1929.5,1935.5309755802155,1871.7000454962254,1943.3438721299171,1832.0000331699848,1951.8086292743683,1926.5999794006348
2023-02-01,1927.8,1933.825661945343,1877.400003004074,1941.6316748857498,1818.00000654459,1950.0889740943908,1919.0000515937804
2023-02-02,1916.3,1922.2897167682647,1866.1999712586403,1930.0491641163826,1808.800003761053,1938.4560125827788,1969.7999125957488
2023-02-03,1862.9,1868.722806119919,1862.7999552190304,1876.2660271525383,1816.9999874711039,1884.4386086940767,1979.200003683567
2023-02-06,1866.2,1872.0331208229065,1851.8999552488328,1879.589704155922,1828.8999509453774,1887.776762866974,1938.0001111268998
2023-02-07,1871.7,1877.5503119945527,1854.0000171661377,1885.129165828228,1837.7000260412694,1893.3403531551362,1946.7999775886535
2023-02-08,1877.4,1883.2681282997132,1834.1999898076058,1890.870062470436,1833.500044298172,1899.1062558174135,1993.7999870538713
2023-02-09,1866.2,1872.0331208229065,1842.0000012755395,1879.589704155922,1847.6999747753143,1887.776762866974,1982.1000173330308
2023-02-10,1862.8,1868.6224935531616,1840.3999435186386,1876.1653096675873,1847.9000124931335,1884.337452507019,1952.400003862381
2023-02-13,1851.9,1857.6884237766267,1832.999979543686,1865.1871038079262,1813.9000575721266,1873.3114281177523,1972.40010355711
2023-02-14,1854.0,1859.7949876785278,1832.0000431537628,1867.3021709918976,1812.699993610382,1875.4357080459595,1966.1000804901123
2023-02-15,1834.2,1840.3236149311067,1817.9999489307404,1847.029723262787,1829.2999710559845,1856.4963342905046,1980.3000151634217
2023-02-16,1842.0,1848.8301451206207,1808.7999612092972,1854.3091928958893,1862.000105381012,1866.2901084423065,1969.0000762939453
2023-02-17,1840.4,1847.051769590378,1817.0000052452087,1852.8441776752472,1911.700019645691,1864.1874423980714,1983.899988460541
2023-02-21,1833.0,1838.7293486595154,1828.899975836277,1846.1514991521835,1906.1999677419662,1854.1929087638855,2022.200049161911
2023-02-22,1832.0,1837.7262229919434,1837.7000160217285,1845.1443243026733,1926.5999555587769,1853.1813468933105,2020.9000597000122
2023-02-23,1818.0,1823.682463645935,1833.4999923706055,1831.0438764095306,1919.000048160553,1839.0194807052612,2011.9000933170319
2023-02-24,1808.8,1814.4537075042724,1847.699965763092,1821.7778677940369,1969.7999946594239,1829.7131114959716,1989.1000098228453
2023-02-27,1817.0,1822.679337978363,1847.899973988533,1830.0367015600204,1979.1998999118805,1838.0079188346863,2004.8000248670578
2023-02-28,1828.9,1834.6165334224702,1813.8999863564968,1842.0220822691917,1938.0001057744028,1850.0455050945284,2010.9000783324243
2023-03-01,1837.7,1843.444039297104,1812.6999561965465,1850.8852209448814,1946.7999427318573,1858.9472495555879,2041.2999045729637
2023-03-02,1833.5,1839.2309114933014,1829.2999544143677,1846.6550865769386,1993.8000641465187,1854.698689699173,2002.199936747551
2023-03-03,1847.7,1853.6653829455377,1861.999914765358,1861.5485958695413,1982.1000799655915,1868.09503262043,1994.2000078439712
2023-03-06,1847.9,1853.6759211063386,1911.699916958809,1861.1584044098854,1952.3998943686486,1869.2651806354525,2007.4000126838685
2023-03-07,1813.9,1819.5696484088899,1906.200016486645,1826.9144595265388,1972.399973022938,1834.872077035904,1995.2000900149346
2023-03-08,1812.7,1818.3658976078034,1926.6001004457473,1825.7058497071266,1966.0999639630318,1833.658202791214,2007.5999628067018
2023-03-09,1829.3,1835.0177836894989,1919.0000758767128,1842.4249522089958,1980.300081539154,1850.450129842758,1979.4999843478201
2023-03-10,1862.0,1867.819993019104,1969.7999439239502,1875.3595697879791,1968.9999723434448,1883.528203010559,1989.1000351905823
2023-03-13,1911.7,1917.6753386974335,1979.1999053955078,1925.4161598086357,1983.899958229065,1933.8028279781342,1993.9999214529992
2023-03-14,1906.2,1912.1581475257874,1937.9999649524689,1919.8766981363297,2022.2000422239305,1928.239237689972,1985.6999123811722
2023-03-15,1926.6,1932.6219111442565,1946.8000438928602,1940.4230650663376,2020.9000968933105,1948.8750998497007,1989.900115942955
2023-03-16,1919.0,1924.9981560707092,1993.7998886108398,1932.7685362100601,2011.9000451564789,1941.1872296333313,1990.1001106500626
2023-03-17,1969.8,1975.9569399833679,1982.1000256776808,1983.933018565178,1989.0999639272688,1992.5745726585387,1983.3999806642532
2023-03-20,1979.2,1985.386321258545,1952.4000399589538,1993.4004621505737,2004.800092124939,2002.0832542419435,2014.2999410629272
2023-03-21,1938.0,1944.0575437545776,1972.4000101089478,1951.9048583507538,2010.9000670909882,1960.4069051742554,2028.6000158786774
2023-03-22,1946.8,1952.8850496292114,1966.0999579429626,1960.7679970264435,2041.2999852657317,1969.3086496353149,2048.0000380039214
2023-03-23,1993.8,2000.0319560050964,1980.3000431299208,2008.1052149534225,2002.2000682353973,2016.8520575523376,2017.3999087572097
2023-03-24,1982.1,1988.2953856945037,1969.0000199854373,1996.3212692141533,1994.1999048829077,2005.0167836666105,2026.2998946905136
2023-03-27,1952.4,1958.5025533676148,1983.900067806244,1966.4081761837006,2007.400018644333,1974.9733961105348,2036.2000207901
2023-03-28,1972.4,1978.5650667190553,2022.1999605655672,1986.5516731739044,1995.1999309539797,1995.2046335220339,2030.4999931812288
2023-03-29,1966.1,1972.2453750133513,2020.900010573864,1980.2064716219902,2007.600031530857,1988.8317937374113,2014.700025629997
2023-03-30,1980.3,1986.489759492874,2011.9001150250435,1994.508354485035,1979.4999582409857,2003.1959722995757,2014.4999556541443
2023-03-31,1969.0,1975.1544394493103,1989.100042462349,1983.1272786855698,1989.100042462349,1991.7653231620789,2018.0000883340836
2023-04-03,1983.9,1990.1010118961335,2004.7999169826508,1998.1341839432716,1993.9999395132065,2006.8375950336458,1988.4001088619234
2023-04-04,2022.2,2028.520724964142,2010.8999564051628,2036.708980679512,1985.699982917309,2045.5804146766664,1980.7000532269478
2023-04-05,2020.9,2027.2166615962983,2041.3000223994256,2035.3996533751488,1989.9000557124616,2044.265384244919,1956.5000450193884
2023-04-06,2011.9,2018.1885305881501,2002.200025510788,2026.335079729557,1990.1000004649163,2035.1613274097444,1978.69994019866
2023-04-10,1989.1,1995.3172653675078,1994.19995970726,2003.3714931607246,1983.4000101625918,2012.0977167606352,1974.8000525355337
2023-04-11,2004.8,2011.0663383483886,2007.3999807357789,2019.1841382980347,2014.2998836517334,2027.979238128662,1972.400019454956
2023-04-12,2010.9,2017.185404920578,1995.2000317633153,2025.3279048800468,2028.600055038929,2034.1497655391695,1962.7999919593335
2023-04-13,2041.3,2047.6804252147674,2007.5999421298504,2055.9460203051567,2047.9999331593513,2064.9012464046477,1943.099975425005
2023-04-14,2002.2,2008.4582116127015,1979.5000200748443,2016.5654836893082,2017.399911904335,2025.3491772651673,1944.099952018261
2023-04-17,1994.2,2000.4332062721253,1989.1000391244888,2008.5080848932266,2026.300061392784,2017.2566823005677,1957.9999770522118
2023-04-18,2007.4,2013.674465084076,1993.9999967932702,2021.8027929067612,2036.200081896782,2030.6092989921572,1963.9000333428385
2023-04-19,1995.2,2001.4363319396973,1985.7000590324403,2009.5152597427368,2030.4999696731568,2018.2682441711427,1978.0000205039978
2023-04-20,2007.6,2013.8750902175902,1989.9000334739685,2022.0042278766632,2014.7000420093536,2030.8116113662718,1952.4000273227691
2023-04-21,1979.5,1985.6872589588165,1990.0999875068665,1993.7026146054268,2014.500016629696,2002.3867228031158,1957.9999830424786
2023-04-24,1989.1,1995.3172653675078,1983.4000101625918,2003.3714931607246,2018.0000878334045,2012.0977167606352,1965.5000004768372
2023-04-25,1994.0,2000.2325811386108,2014.300101518631,2008.3066499233246,1988.3999474048615,2017.0543699264526,1942.7000572681427
2023-04-26,1985.7,1991.906638097763,2028.599894320965,1999.94709867239,1980.7000109374524,2008.6584064006806,1963.600036507845
2023-04-27,1989.9,1996.1197659015656,2048.000014615059,2004.1772330403328,1956.4999519944192,2012.9069662570955,1962.1999807834627
2023-04-28,1990.1,1996.3203910350799,2017.399972462654,2004.3786680102348,1978.6999828219414,2013.1092786312101,1955.2999725341797
2023-05-01,1983.4,1989.5994490623475,2026.3000929355621,1997.6305965185165,1974.7999786138535,2006.3318140983583,1944.6000079870225
2023-05-02,2014.3,2020.5960321903228,2036.1999627709388,2028.7522993683815,1972.4000498473645,2037.589075899124,1955.3000312209128
2023-05-03,2028.6,2034.9407292366027,2030.5000423192978,2043.1548997163773,1962.7999408364294,2052.0544106483458,1957.8000267505645
2023-05-04,2048.0,2054.4013671875,2014.699951171875,2062.694091796875,1943.0999755859375,2071.6787109375,1958.4000244140625
2023-05-05,2017.4,2023.7057217597962,2014.50001732111,2031.874541401863,1944.0999526739122,2040.7249176979067,1935.500049650669
2023-05-08,2026.3,2032.633540201187,2017.9999704480172,2040.8383975625038,1957.9999430775642,2049.7278183460235,1933.2999817311763
2023-05-09,2036.2,2042.5644843101502,1988.3999799370765,2050.8094285726547,1963.8999922513963,2059.7422808647157,1912.699997675419
2023-05-10,2030.5,2036.8466680049896,1980.6999569535255,2045.0685319304466,1977.9999604523182,2053.9763782024384,1919.1000009179115
2023-05-11,2014.7,2020.9972824573517,1956.499972742796,2029.1551693081856,1952.4000143587589,2037.9937006473542,1923.6999454140664
2023-05-12,2014.5,2020.7966573238373,1978.6999489367008,2028.9537343382835,1957.999988168478,2037.7913882732391,1913.9999938309193
2023-05-15,2018.0,2024.3075971603394,1974.8000560998917,2032.4788463115692,1965.4999587535858,2041.3318548202515,1912.2999955415726
2023-05-16,1988.4,1994.6150774002076,1972.3999682664871,2002.6664707660675,1942.699981212616,2011.389623451233,1909.1999555110933
2023-05-17,1980.7,1986.891009759903,1962.8000246226788,1994.911224424839,1963.5999918639661,2003.6005970478059,1921.0999612867834
2023-05-18,1956.5,1962.61536860466,1943.0999492704868,1970.5375930666924,1962.1999806761742,1979.120799779892,1921.7000074982643
2023-05-19,1978.7,1984.884758424759,1944.1000270962716,1992.8968747258186,1955.3000537753105,2001.577473306656,1919.6000571906568
2023-05-22,1974.8,1980.972568321228,1957.999996972084,1988.9688928127289,1944.599967932701,1997.6323820114135,1908.6999621629714
2023-05-23,1972.4,1978.5650667190553,1963.8999906778336,1986.5516731739044,1955.3000517845155,1995.2046335220339,1926.199972844124
2023-05-24,1962.8,1968.9350603103637,1978.0000681877136,1976.8827946186066,1957.7999960422515,1985.493639564514,1925.000002837181
2023-05-25,1943.1,1949.1734846591949,1952.3999365210532,1957.0414500832558,1958.3999927043915,1965.5658707141874,1931.300020766258
2023-05-26,1944.1,1950.1766103267669,1957.9999564290047,1958.048624932766,1935.5000436306,1966.5774325847624,1956.1999170541762
2023-05-30,1958.0,1964.120057106018,1965.499987602234,1972.0483553409576,1933.3000143766403,1980.6381425857544,1959.1999700069427
2023-05-31,1963.9,1970.038498544693,1942.700056141615,1977.9906869530678,1912.699958896637,1986.6063576221468,1960.0999603688717
2023-06-01,1978.0,1984.1825704574585,1963.600057721138,1992.1918523311615,1919.1000518798828,2000.8693799972534,1952.399984717369
2023-06-02,1952.4,1958.5025533676148,1962.1999279975892,1966.4081761837006,1923.6999614953995,1974.9733961105348,1977.2000600337983
2023-06-05,1958.0,1964.120057106018,1955.3000091314316,1972.0483553409576,1914.0000104904175,1980.6381425857544,1977.4999210834503
2023-06-06,1965.5,1971.6434996128082,1944.6000345647335,1979.602166712284,1912.3000347316265,1988.2248566150665,1968.2999550104141
2023-06-07,1942.7,1948.7722343921662,1955.3000021576881,1956.6385801434517,1909.2000016152858,1965.1612459659577,1964.29997061491
2023-06-08,1963.6,1969.7375608444213,1957.7999815940857,1977.6885344982147,1921.0999660253524,1986.302889060974,1960.299949169159
2023-06-09,1962.2,1968.3331849098206,1958.399975001812,1976.2784897089005,1921.7000444293024,1984.8867024421693,1962.1000024199486
2023-06-12,1955.3,1961.4116178035736,1935.5000598728657,1969.3289832472801,1919.5999472618103,1977.906925535202,1968.9000977873802
2023-06-13,1944.6,1950.678173160553,1933.2999760150908,1958.552212357521,1908.6999494433403,1967.0832135200499,1945.399991440773
2023-06-14,1955.3,1961.4116178035736,1912.7000193357467,1969.3289832472801,1926.2000050008296,1977.906925535202,1960.400007534027
2023-06-15,1957.8,1963.9194319725036,1919.0999606966973,1971.8469203710556,1925.0000079989434,1980.4358302116393,1970.5000385284422
2023-06-16,1958.4,1964.521307373047,1923.699984741211,1972.4512252807617,1931.3000244140626,1981.0427673339846,1940.700036621094
2023-06-20,1935.5,1941.5497295856476,1914.0000409185886,1949.3869212269783,1956.1999042630196,1957.878000497818,1937.4000580906868
2023-06-21,1933.3,1939.342853116989,1912.300048315525,1947.1711365580559,1959.1999173641204,1955.652564382553,1932.000049084425
2023-06-22,1912.7,1918.6784643650055,1909.2000218153,1926.423334658146,1960.0999651432037,1934.8143898487092,1939.5998974800111
2023-06-23,1919.1,1925.0984686374663,1921.0999470949173,1932.8692536950111,1952.3999655961989,1941.2883858203886,1933.4999851226805
2023-06-26,1923.7,1929.7128467082978,1921.6999602377416,1937.502258002758,1977.1998883605004,1945.9415704250337,1924.0999391555786
2023-06-27,1914.0,1919.9825277328491,1919.5998923778534,1927.7326619625092,1977.4999001026154,1936.1294202804565,1915.4000301361084
2023-06-28,1912.3,1918.2772140979766,1908.6999937057494,1926.0204647183418,1968.3000219225883,1934.409765100479,1914.4000036716461
2023-06-29,1909.2,1915.1675245285035,1926.1999342918396,1922.8982226848602,1964.2999155521393,1931.2739233016969,1912.9000017642975
2023-06-30,1921.1,1927.1047199726104,1925.0000908136367,1934.8836033940315,1960.2999204039572,1943.3115095615385,1910.5999845147132
2023-07-03,1921.7,1927.7065953731537,1931.3000147104265,1935.4879083037376,1962.0999664545059,1943.9184466838838,1902.4999705791474
2023-07-05,1919.6,1925.6000314712524,1956.1999631404876,1933.3728411197662,1968.9000297546386,1941.794166755676,1896.0999911546705
2023-07-06,1908.7,1914.6659616947175,1959.1999772071838,1922.3946352601051,1945.3999933481216,1930.7681423664094,1884.0999644696712
2023-07-07,1926.2,1932.2206608772278,1960.1000865221024,1940.0201951265335,1960.3999714612962,1948.470475101471,1886.1000334620476
2023-07-10,1925.0,1931.0169100761414,1952.3998886346817,1938.8115853071213,1970.4999566078186,1947.256600856781,1893.3000400662422
2023-07-11,1931.3,1937.336601781845,1977.200045287609,1945.1567868590355,1940.700015795231,1953.629440641403,1896.3999462544919
2023-07-12,1956.2,1962.3144309043885,1977.500000166893,1970.2354406118393,1937.3999905467033,1978.8173312187196,1918.5000560879707
2023-07-13,1959.2,1965.3238079071045,1968.2999972343446,1973.2569651603699,1931.9999697685241,1981.8520168304444,1918.200031709671
2023-07-14,1960.1,1966.2266210079192,1964.3000767588615,1974.163422524929,1939.6000036537646,1982.7624225139616,1911.1000001847742
2023-07-17,1952.4,1958.5025533676148,1960.30003695488,1966.4081761837006,1933.5000058650971,1974.9733961105348,1917.8999756097794
2023-07-18,1977.2,1983.380069923401,1962.0999584436418,1991.3861124515533,1924.0999529838562,2000.0601305007935,1936.5000440835954
2023-07-19,1977.5,1983.6810076236725,1968.8999836146832,1991.6882649064064,1915.3999680280685,2000.363599061966,1944.2999504506588
2023-07-20,1968.3,1974.4522514820098,1945.3999919235705,1982.4222562909126,1914.3999886751174,1991.0572298526763,1938.1999571084975
2023-07-21,1964.3,1970.4397488117218,1960.400018441677,1978.3935568928719,1912.8999758660793,1987.0109823703765,1939.8000137805939
2023-07-24,1960.3,1966.4272461414337,1970.4999252319335,1974.364857494831,1910.600018364191,1982.9647348880767,1926.1999589979648
2023-07-25,1962.1,1968.2328723430633,1940.6999711513517,1976.1777722239494,1902.5000355124473,1984.7855462551115,1918.1000324964523
2023-07-26,1968.9,1975.0541268825532,1937.4000006258489,1983.0265612006187,1896.0999884068967,1991.6641669750215,1917.5000140607358
2023-07-27,1945.4,1951.4806736946107,1932.0000226259233,1959.3579522371292,1884.0999910116197,1967.8924630165102,1918.4000230908396
2023-07-28,1960.4,1966.527558708191,1939.5999528884888,1974.465574979782,1886.0999620437624,1983.0658910751345,1923.2999923706057
2023-07-31,1970.5,1976.6591279506683,1933.500013679266,1984.638040959835,1893.299958705902,1993.2826659679413,1911.3000218868256
2023-08-01,1940.7,1946.7659830570221,1924.0999816060066,1954.6242304444313,1896.4000470757485,1963.1381222248078,1909.0999761343003
2023-08-02,1937.4,1943.4556683540345,1915.4000478744508,1951.3005534410477,1918.5000558257104,1959.7999680519106,1909.999948346615
2023-08-03,1932.0,1938.0387897491455,1914.3999910354614,1945.8618092536926,1918.2000296115875,1954.3375339508057,1923.7000036239624
2023-08-04,1939.6,1945.6625448226928,1912.899946808815,1953.51633810997,1911.100027656555,1962.025404167175,1931.499959182739
2023-08-07,1933.5,1939.5434782505035,1910.6000116467476,1947.372571527958,1917.9000124633312,1955.854876756668,1931.9999635219574
2023-08-08,1924.1,1930.1140969753264,1902.4999417901038,1937.905127942562,1936.500003683567,1946.3461951732634,1945.6000526309012
2023-08-09,1915.4,1921.38690366745,1896.099999010563,1929.1427067518234,1944.2999393701555,1937.5456068992617,1919.199925661087
2023-08-10,1914.4,1920.383777999878,1884.0999921798707,1928.1355319023132,1938.2000091552736,1936.5340450286867,1925.399927520752
2023-08-11,1912.9,1918.87908949852,1886.100019723177,1926.624769628048,1939.7999738216402,1935.0167022228243,1916.600103211403
2023-08-14,1910.6,1916.5719004631042,1893.3000512003898,1924.3082674741745,1926.2000525712965,1932.6901099205015,1900.4000532269476
2023-08-15,1902.5,1908.4465825557709,1896.399990171194,1916.150151193142,1918.099913597107,1924.4964587688446,1871.5999966859818
2023-08-16,1896.1,1902.0265782833098,1918.500069963932,1909.7042321562767,1917.5001011490822,1918.0224627971647,1860.4000509560108
2023-08-17,1884.1,1889.9890702724456,1918.2000078201293,1897.6181339621544,1918.3999037981032,1905.8837203502653,1848.099969679117
2023-08-18,1886.1,1891.9953216075896,1911.100030875206,1899.6324836611748,1923.300108897686,1907.9068440914152,1830.0000116586684
2023-08-21,1893.3,1899.2178264141082,1917.9000568270683,1906.8841425776482,1911.2999424934387,1915.190089559555,1824.599948644638
2023-08-22,1896.4,1902.3275159835816,1936.5000299453736,1910.0063846111298,1909.1000760078432,1918.3259313583376,1818.4999609947206
2023-08-23,1918.5,1924.4965932369232,1944.299987912178,1932.264948785305,1910.00002348423,1940.6814486980438,1816.5999963283539
2023-08-24,1918.2,1924.1956555366517,1938.199924492836,1931.962796330452,1923.6999049186707,1940.3779801368714,1830.2000349640846
2023-08-25,1911.1,1917.0734632968902,1939.7999623298645,1924.8118548989296,1931.499992275238,1933.195890855789,1849.4999697208405
2023-08-28,1917.9,1921.5859969854355,1926.2000092148783,1923.0631850838663,1931.9999330163002,1937.7625898838044,1861.0000222206118
2023-08-29,1936.5,1939.1085913181305,1918.0999664068222,1937.5782946944237,1945.6000592708588,1955.4404506087303,1872.800046801567
