date,close_t,fold,h5_q10,h5_q50,h5_q90,h5_true,h15_q10,h15_q50,h15_q90,h15_true,h30_q10,h30_q50,h30_q90,h30_true
2015-01-16,1276.9,1,1258.5669181593491,1286.1441871176278,1307.502146856314,1279.4000340461732,1252.4216395218782,1304.60272524529,1336.4144703199197,1240.799974161387,1246.4618500558524,1301.575553655129,1363.3263346575486,1203.9999722778798
2015-01-20,1294.2,1,1272.6628284909211,1304.0996397820682,1329.7206771020617,1291.7000361442567,1263.4151955999816,1323.7766760464167,1361.7417072641535,1231.600004053116,1258.7997416637472,1333.0528155341638,1407.1830431367648,1200.6000048279764
2015-01-21,1293.7,1,1273.209047208999,1300.729012653322,1326.437278235727,1285.8999615550042,1268.696886869797,1319.4674376335963,1353.0975838664986,1219.0000232994555,1267.332739267863,1333.2407534990496,1392.8737809800955,1195.9000221431256
2015-01-22,1300.7,1,1282.0214273584038,1306.3819796321516,1331.2887842358523,1254.5999773144722,1276.6999837259184,1321.436612672207,1352.2883378610709,1220.0999684095384,1278.3470778221645,1329.8353230685218,1385.544860685363,1164.1000382244588
2015-01-23,1292.6,1,1267.7685144334982,1298.5766286117764,1327.760712206158,1278.500001168251,1262.2654170041958,1310.891281843874,1352.890992656753,1226.4999666810036,1255.5391936479318,1333.8588000667469,1380.8410711988777,1166.3999640107154
2015-01-26,1279.4,1,1257.6082561640535,1285.719590911306,1309.2111403746896,1276.1999778866768,1251.6697670263882,1296.9314270625553,1336.5993901649688,1208.099971985817,1252.6794953802505,1316.148716071618,1370.857889681417,1160.1000215768815
2015-01-27,1291.7,1,1267.25201781413,1298.5795069867904,1323.2503547786655,1259.7000208199024,1259.143580894979,1307.8669652446438,1353.5911891226046,1199.6999924898148,1258.7552726219876,1329.3166255713218,1388.2722590744395,1150.7000219643116
2015-01-28,1285.9,1,1262.890299514991,1291.6646957997118,1316.3300413986417,1263.800004029274,1256.088852529678,1300.4586185732844,1342.4709380541003,1207.100032401085,1256.5033611262209,1320.3657125550028,1372.9598150934396,1152.099983817339
2015-01-29,1254.6,1,1231.62653166082,1260.4355426946688,1281.7857535585658,1261.9999284267424,1223.5003119705686,1263.8689760077375,1309.5150845237786,1204.3999701619148,1226.0451591130131,1287.0771130735077,1337.4528159275403,1152.600022494793
2015-01-30,1278.5,1,1258.7720322860762,1284.7445520994518,1304.8180198862317,1233.8999984562397,1252.0786172462722,1291.4208673633314,1332.0008514274557,1200.299969613552,1254.9098787260828,1314.024962510259,1364.5858174319385,1153.2999823391438
2015-02-02,1276.2,1,1254.6603142975378,1278.4557608084174,1307.1268701562706,1240.8000354766846,1251.8440742837088,1290.66072965381,1323.3302870862371,1196.899990081787,1254.3162282815038,1304.1895638923056,1349.0871543451358,1148.299965298176
2015-02-03,1259.7,1,1235.382301765881,1261.2447962478286,1290.5938538723017,1231.599974012375,1228.3797213828536,1264.8097645033065,1305.42399529074,1201.0000272095203,1230.264602309847,1279.2870576380967,1322.1086156864612,1151.400006455183
2015-02-04,1263.8,1,1244.1010913051755,1267.5981373416566,1294.2143269876544,1218.9999703645706,1241.6790673265502,1282.665749730635,1312.7819355594893,1209.5999715447426,1243.0659899598952,1295.6421260087543,1342.6881880391095,1169.0999854445456
2015-02-05,1262.0,1,1239.0282663516864,1266.2309774178193,1295.6563726521688,1220.099988102913,1235.1842306281935,1282.7747895146222,1317.8313140359523,1212.5999969244003,1234.7808524550087,1296.6788761646856,1352.1230684652744,1184.8000226020813
2015-02-06,1233.9,1,1211.9704034238466,1238.0603421205826,1266.899081482489,1226.5000048935417,1208.5874087280663,1255.6146146726094,1288.281841049988,1207.699985522032,1208.464947231031,1267.7315794235883,1323.1333941898597,1187.9999816536904
2015-02-09,1240.8,1,1218.9700944206145,1246.0511391677776,1272.9225130877196,1208.100012302399,1213.6755217585303,1261.509219131147,1296.8113593059245,1204.000033521652,1213.94711655436,1273.905779216338,1332.5011212650877,1191.7000232219696
2015-02-10,1231.6,1,1201.8301576318022,1233.5053685690275,1269.1399871484816,1199.7000106573105,1193.704840174513,1243.3088291533752,1289.5292443318624,1200.6000059843063,1192.2996091719642,1257.095766263052,1316.7191917034204,1197.2999741792678
2015-02-11,1219.0,1,1195.8009476566033,1221.7444406363943,1253.1000052862516,1207.099989950657,1190.0902874336175,1234.2301833249207,1268.8816343733945,1195.899967670441,1188.2940777646809,1243.2497257605728,1293.4268127422354,1205.1000041365623
2015-02-12,1220.1,1,1200.238518005544,1225.4999673743307,1252.204855586475,1204.3999870419502,1194.3756481602315,1241.394226968372,1272.6703128484603,1164.0999709188936,1193.214355196286,1248.5543039816712,1305.2312635058236,1199.7999994575976
2015-02-13,1226.5,1,1204.9058063771915,1231.2500468156732,1260.2922277949267,1200.300010561943,1201.9921870736064,1250.9966048910344,1282.4435247931451,1166.4000074863434,1200.2136929121964,1263.0936390420754,1319.0339473890876,1184.799975514412
2015-02-17,1208.1,1,1186.9452793559808,1215.566512134726,1243.0772147158473,1196.900033944845,1182.098613649842,1238.2116469593072,1271.9578525111974,1160.1000117480753,1179.8519740923189,1246.2508320294835,1318.4266424518323,1183.0999896168707
2015-02-18,1199.7,1,1180.0449847524546,1206.7143989303793,1232.1210709245904,1201.0000098466874,1176.3411893290324,1228.140355331329,1258.6718097355856,1150.699997395277,1173.820242897309,1239.952922670556,1300.6953387718654,1208.1000086188317
2015-02-19,1207.1,1,1188.1954621444777,1212.575542220496,1238.935405599242,1209.599931848049,1185.0706613230298,1231.2450511723837,1259.549984617203,1152.0999884188177,1182.4869409287785,1241.8203744338316,1292.9985799606477,1200.900030875206
2015-02-20,1204.4,1,1180.8429256568693,1206.5875898086497,1239.4157741103793,1212.6000371456148,1178.11359447203,1221.9049281445891,1254.7215877376923,1152.599980711937,1174.2446634106504,1235.2045735430197,1279.2342159086231,1218.6000643253328
2015-02-23,1200.3,1,1175.560882094825,1202.997550174892,1232.4297939550404,1207.7000257372856,1168.1285618698553,1209.6890896497132,1250.7177118396255,1153.3000279605387,1167.947374830977,1223.2963872722212,1272.8746897817423,1210.599968147278
2015-02-24,1196.9,1,1169.9868002133494,1199.6466991579005,1230.5854027478504,1203.999979031086,1161.896625513583,1205.0393082360872,1249.9921052253428,1148.3000078856946,1159.135681915479,1222.5482141779237,1270.1573126314968,1203.099943506718
2015-02-25,1201.0,1,1174.0439440041034,1202.31415998173,1237.9238035341516,1200.5999820232391,1169.6880589957302,1216.7562355790446,1254.7157419151724,1151.3999900221825,1167.274618406135,1229.3721498654795,1281.6293332694447,1193.600025355816
2015-02-26,1209.6,1,1185.0744614479054,1215.0161362854678,1248.3223352862935,1195.899980163574,1184.0177841399718,1232.8038307410625,1275.0893693518608,1169.1000102996825,1179.3923850384565,1246.8002509451862,1311.3023951729492,1204.6000190734862
2015-02-27,1212.6,1,1185.7594671843897,1218.3378035044807,1254.5759779763962,1164.100021469593,1180.62030237291,1235.0557169677334,1282.340484929936,1184.7999652147291,1173.9534901865095,1245.782151567688,1320.4299455591006,1199.3000228762626
2015-03-02,1207.7,1,1185.2461349950054,1213.7763968906204,1241.692943902232,1166.4000279545785,1177.803854185391,1231.525809169046,1268.0374264662394,1187.999993813038,1178.562482638457,1236.8604150355277,1310.2773691868028,1192.79999422431
2015-03-03,1204.0,1,1180.8948351115578,1210.4361299944344,1239.356710845157,1160.1000282764437,1170.3425533319894,1227.1133238639231,1264.53316893707,1191.7000105381012,1169.457794360793,1228.0951947503252,1304.928514813166,1201.5000295639038
2015-03-04,1200.6,1,1180.800307496142,1209.8397925453917,1237.3204741743546,1150.6999938011168,1173.8255381144063,1227.3514255654484,1265.395439623944,1197.3000205278397,1167.5098118628014,1230.4811057511245,1303.6272632572568,1198.000033521652
2015-03-05,1195.9,1,1176.7010815793303,1199.885615425965,1226.4853263842224,1152.0999868631363,1172.2036847158952,1213.0930348860263,1242.7414975047984,1205.0999786734585,1170.96393695618,1222.1548630742077,1268.0697790600757,1202.899955880642
2015-03-06,1164.1,1,1143.0372490616255,1168.342482583631,1196.6378022656668,1152.600002980232,1135.4954865300188,1180.891100105219,1213.8341537337062,1199.7999485135078,1133.3715737119037,1185.7536231586855,1240.3954833822927,1193.4999984145163
2015-03-09,1166.4,1,1141.2359483750015,1169.592187253572,1202.080132715106,1153.3000164985658,1131.4748106786003,1181.0055938585867,1219.7609941200858,1184.800058555603,1129.6742633069484,1184.2092572387862,1247.127870997207,1202.9000564575197
2015-03-10,1160.1,1,1138.2676694681734,1163.9258491688554,1192.5425113166095,1148.3000049948691,1130.2517623609965,1175.6191929633158,1209.9590079624911,1183.100067615509,1129.368691296543,1180.1721662921857,1236.9510891682703,1186.8999909996985
2015-03-11,1150.7,1,1134.0526407550035,1158.4941888581782,1181.6137846183638,1151.3999995827676,1128.4781533548178,1178.4195195972534,1205.2312563390851,1208.099965786934,1124.835787901623,1183.5993080495632,1243.2184399189944,1194.3999739527703
2015-03-12,1152.1,1,1136.6777981045336,1159.00175210652,1179.6735136777932,1169.0999344229697,1131.505592194101,1175.7165016039678,1201.7577250444178,1200.9000121116635,1131.7429538521951,1181.605137596794,1237.247173463357,1175.1999359369277
2015-03-13,1152.6,1,1134.6416316490752,1155.7266299694602,1180.5918722520016,1184.7999743700027,1130.7184184449957,1166.353859309734,1194.454132033398,1218.599979043007,1130.8751339741257,1175.7707183365635,1215.704129756233,1203.300007009506
2015-03-16,1153.3,1,1135.1287282441092,1157.6910375916727,1184.109524714794,1188.0000177979468,1133.333276839562,1168.7371815537783,1200.8847683031138,1210.6000622749327,1130.100859954622,1180.017142964714,1221.9470828592391,1214.0000434160231
2015-03-17,1148.3,1,1130.3423306592424,1152.088366440668,1178.1206613510135,1191.6999383568764,1128.831331394063,1164.3471303315443,1193.6119766096465,1203.0999732613564,1126.182645225801,1176.438422687669,1215.10431858548,1209.7999577522278
2015-03-18,1151.4,1,1132.8655405508252,1155.9230427481548,1182.3080178769842,1197.3000314712526,1130.612364226073,1168.1512257773695,1200.1462716288197,1193.5999789953232,1127.8975157199516,1178.980820497004,1224.0049734731176,1182.4000353097915
2015-03-19,1169.1,1,1153.4544170106444,1175.020520465216,1196.7383553255793,1205.100039696693,1148.4429571413546,1186.8340396502465,1215.388591232557,1204.5999888181686,1148.4793266345382,1193.1472511628865,1242.270438603413,1174.4999362707138
2015-03-20,1184.8,1,1167.9695219291807,1191.609991696566,1216.2769994648745,1199.8000231742858,1167.968961018263,1206.6094418899106,1239.509576393158,1199.3000365257262,1164.4571473404287,1219.312867137338,1269.2765035563689,1186.7999465942382
2015-03-23,1188.0,1,1168.7418684403033,1193.7968222542008,1220.1778717259765,1184.800010919571,1165.037493114407,1206.0437801683236,1242.11975519575,1192.7999482154846,1163.4436098548135,1214.832702968266,1270.9406358262938,1193.200026512146
2015-03-24,1191.7,1,1176.2725397921615,1196.994183580671,1218.0293806831796,1183.100010240078,1170.354430881354,1207.7951049747471,1234.8743639529257,1201.4999850273132,1172.174711392056,1213.5140305935242,1260.5348278190747,1190.2999818444252
2015-03-25,1197.3,1,1180.0795472974926,1202.4990399120604,1225.5433292274606,1208.1000393390657,1177.5629408378982,1219.327195404234,1246.4543861031125,1197.9999444007874,1179.046251828498,1230.468080586722,1280.574372888587,1182.3999906599522
2015-03-26,1205.1,1,1191.0724383359973,1211.9643750406717,1232.045356567722,1200.8999821186064,1187.280144697191,1228.1158606169206,1252.0631848907915,1202.9000043153762,1187.0216752031458,1236.027137390848,1283.7144266874004,1189.099966084957
2015-03-27,1199.8,1,1183.2576549592814,1208.3426553656782,1231.5686850726918,1218.5999381303786,1180.1614283100268,1226.3671285391574,1258.366967455889,1193.5000047564506,1177.2323527002272,1234.590117854265,1296.277323403741,1183.1999648571011
2015-03-30,1184.8,1,1169.5645901417747,1192.037099618767,1213.077968449083,1210.6000172615052,1166.633558151908,1210.4500029891788,1236.5278810638215,1202.899940395355,1166.2459406727676,1219.4784852040011,1273.440562806964,1192.5999329566955
2015-03-31,1183.1,1,1161.0203885465291,1185.0432704649086,1216.0591352426982,1203.099964439869,1155.4840044586017,1192.1511343046302,1227.40985418713,1186.8999467015265,1152.596023698633,1200.6146684979335,1241.593114181352,1218.4000282049178
2015-04-01,1208.1,1,1190.300788427479,1212.0997578026063,1237.5790643783373,1193.600034302473,1184.207276056057,1221.592663053102,1250.564784229926,1194.3999752998352,1182.6427915814947,1228.0704280050306,1269.3636119613184,1225.400011217594
2015-04-02,1200.9,1,1186.7565081411449,1211.2821082166715,1234.0183003698362,1204.5999297738076,1187.4513184532505,1228.8541632339447,1262.4037982742586,1175.199982863665,1179.897004697434,1240.1296040653965,1296.167835151282,1225.5000592947008
2015-04-06,1218.6,1,1201.2901923367565,1227.6830971666743,1255.355609260637,1199.2999981999396,1201.6622121740943,1243.8760269869156,1281.2109972016372,1203.2999647021293,1191.49497504748,1255.9148191483478,1309.751129733865,1227.7999955892562
2015-04-07,1210.6,1,1197.6063005537942,1220.031490429657,1242.5924605981934,1192.8000002980232,1197.7989501101324,1231.1777191974736,1265.2347861005098,1214.0000558853149,1189.5760687197087,1241.4817356806643,1286.6322751396951,1206.899985873699
2015-04-08,1203.1,1,1187.851974352196,1211.2768809311556,1238.0016373987264,1201.4999987125395,1191.577118552343,1220.6986581863448,1259.7708465861342,1209.800041246414,1180.8452045382896,1236.1720548475316,1275.51873629846,1208.8999329566957
2015-04-09,1193.6,1,1180.6123391219835,1203.471369053373,1229.1896014657268,1197.9999782562254,1186.7004086266431,1214.4241905631875,1252.3343356675175,1182.399997138977,1172.109209580013,1231.3907558543335,1267.148396223764,1204.399959564209
2015-04-10,1204.6,1,1193.204700672436,1214.0401117492922,1236.8399554861037,1202.8999971985816,1196.1453074426288,1224.4655217952663,1256.7426583707036,1174.5000348687172,1184.3351211934369,1237.630940461565,1271.2604772406748,1204.300020623207
2015-04-13,1199.3,1,1178.8020698201776,1207.0404327654155,1239.5778726036365,1193.5000148236752,1178.720051456251,1213.9580899782072,1262.9189851993006,1186.7999764859676,1166.6928528727503,1225.3170682873374,1278.5372392036434,1187.2000001132487
2015-04-14,1192.8,1,1172.7521263710885,1202.5524687425009,1234.2073604171312,1202.8999574661254,1174.759149646472,1209.437458085994,1262.7972686535163,1193.199988460541,1159.770725686782,1225.4425678757357,1279.766381888856,1185.900021314621
2015-04-15,1201.5,1,1182.711361035873,1213.0008524245673,1243.7738301595405,1186.8999971151352,1186.706011194314,1222.0184724238022,1276.1029376163674,1190.299989938736,1169.8238341599888,1239.7486601778717,1296.3224177054865,1188.0999777317047
2015-04-16,1198.0,1,1177.139682592569,1207.4875862071196,1240.087025222893,1194.399976730347,1179.720759535703,1215.2670752201595,1268.582303698379,1182.3999943733215,1163.5713426945863,1233.7718320264394,1285.3162135223697,1189.4000316858292
2015-04-17,1202.9,1,1184.8153803121245,1215.5225338609455,1243.79515741596,1175.2000296354297,1186.570241094253,1223.9064735552574,1276.9849350962788,1189.0999886214734,1168.3203773317186,1242.8077825010123,1296.937721867106,1188.2999775707722
2015-04-20,1193.5,1,1165.6982072169494,1204.6920512275174,1241.9835712120978,1203.2999906539917,1156.0080448668778,1205.95356489422,1273.666359266491,1183.1999793350697,1134.8131262099073,1216.7007196422742,1287.9044144323962,1194.0999791026115
2015-04-21,1202.9,1,1172.6984217548086,1213.6930803073053,1250.7578190475597,1214.0000637054443,1167.3806825045942,1211.6716857135143,1286.8785110022354,1192.600019043684,1144.8756709917711,1238.9738540372405,1297.9271199360612,1184.6999995410442
2015-04-22,1186.9,1,1158.1132648738817,1193.3897937729223,1233.8255766235698,1209.7999350190164,1148.1956704235456,1199.087915930005,1255.2870232026285,1218.399950158596,1132.1533529895844,1204.1869735134935,1269.8730415828309,1174.8999920368196
2015-04-23,1194.4,1,1170.9730284962532,1204.848883997002,1234.1873659271132,1182.3999834537508,1166.3442941523224,1211.5720616038975,1266.6092654322088,1225.4000368118286,1151.0662629486983,1232.419160574024,1288.8900091689811,1167.7999716281893
2015-04-24,1175.2,1,1153.1984104100852,1185.1987583854182,1213.1968485201949,1174.5000165462495,1149.3118953173257,1193.6811696951602,1244.425489336258,1225.5000418663026,1135.9536889200324,1212.9405754505758,1268.740801531988,1173.2000072479248
2015-04-27,1203.3,1,1182.382497848573,1213.718795993486,1241.352628540002,1186.8000051140784,1176.9654879788882,1223.973676726657,1272.1457946236098,1227.8000402212142,1165.5369462527417,1236.7747532200176,1300.1264572319835,1177.300031965971
2015-04-28,1214.0,1,1193.247568406811,1225.5831431588124,1252.8704079304518,1193.1999621391296,1188.4159162957608,1233.8510609645257,1286.1006704285253,1206.9000329971311,1175.3149655387049,1248.7001155586136,1312.4459969901866,1186.099995136261
2015-04-29,1209.8,1,1191.7948765123458,1216.724833418676,1243.333462309371,1190.3000230193138,1185.1384389591813,1223.9079670685442,1262.0587581948228,1208.89999884367,1179.830405035559,1227.5204696340584,1281.1864173119925,1179.9000016450882
2015-04-30,1182.4,1,1153.6676594326827,1187.2500859556494,1219.0445091425145,1182.4,1134.2005621769952,1184.1496148915578,1237.6480731308866,1204.399954223633,1128.2319809506366,1187.5657413437943,1250.9458261825596,1178.799988269806
2015-05-01,1174.5,1,1156.5196659427888,1181.0562802159243,1201.7047599739576,1189.0999594330788,1143.3308119937285,1175.8663701647165,1218.1249906590513,1204.3000073432922,1140.334942107454,1182.218808639877,1225.8642951636327,1185.3000524640083
2015-05-04,1186.8,1,1168.4509561359928,1195.2221517422013,1218.6889825260146,1183.2000321149826,1156.6750297043875,1196.2302354707836,1239.0609917678682,1187.1999571323397,1149.6333431966252,1200.5498104803137,1253.664124340363,1180.5000031471252
2015-05-05,1193.2,1,1172.8405514880592,1198.5251968387047,1222.3318501152078,1192.6000294685364,1157.3531809651818,1196.2817434395458,1237.0518111938334,1185.900002932549,1155.6777644114345,1198.153250894274,1248.6762500471932,1176.3999716758728
2015-05-06,1190.3,1,1174.874109033332,1201.1525271490711,1215.5810110005111,1218.3999982595444,1164.56546096708,1199.3321105035557,1243.0342715496463,1188.0999918043613,1158.7433357738091,1216.8619779617172,1259.8777643305805,1201.5000417232511
2015-05-07,1182.4,1,1166.8309244382308,1192.2324150851418,1213.2784038329482,1225.399987411499,1159.1095165078152,1197.400071126247,1237.6431021556066,1189.400011062622,1152.914734675249,1203.348621839953,1258.9647813957868,1201.4999858856202
2015-05-08,1189.1,1,1170.5073637869314,1197.3523991849268,1219.231842173887,1225.5000107884407,1161.5826184024916,1201.6382714827566,1243.5839390827969,1188.3000239074229,1157.3373286327262,1212.1994649916207,1265.7145608674152,1183.6999664664268
2015-05-11,1183.2,1,1163.6853409937678,1192.2026743870588,1215.812827751558,1227.7999371528626,1155.0885285667748,1195.6553578835544,1241.7316642038031,1194.0999406814576,1147.8687234912234,1206.9415635846497,1262.2008086084884,1176.1999779224395
2015-05-12,1192.6,1,1179.2049157316478,1204.059439764757,1220.1509562402327,1206.9000687360765,1177.2637784132949,1213.4471735938323,1251.445991622425,1184.700024163723,1171.07652005923,1233.1074303129212,1280.186188887954,1172.6000206828116
2015-05-13,1218.4,1,1201.26302588234,1229.8858710502318,1249.301179637669,1208.8999865531923,1201.3579828928894,1240.9564859536506,1286.2203637637233,1174.8999690055848,1194.807960291351,1266.7063392925684,1320.6589421879626,1171.5000108242036
2015-05-14,1225.4,1,1206.3477319981605,1238.1540689453666,1260.742789720203,1204.3999660015106,1205.3713559817886,1248.5997047977428,1300.4699461372743,1167.8000027418138,1195.1895672437934,1272.3315540140452,1334.8210071315284,1172.8999880433084
2015-05-15,1225.5,1,1208.205665943544,1237.6642410055051,1256.034769267444,1204.3000068068504,1206.9337321129242,1249.7882011342665,1293.550221889535,1173.200011968613,1198.2281512789657,1278.3001359887546,1328.4411838198423,1178.499973744154
2015-05-18,1227.8,1,1212.524203473819,1238.220531889123,1253.4752325192585,1187.199986231327,1206.2005438163385,1249.2810992174004,1283.4547494755045,1177.299992787838,1202.6453008348187,1269.1697869907994,1316.2653981260096,1171.49998036623
2015-05-19,1206.9,1,1191.5755143809956,1216.2368028520289,1237.0417796228064,1185.8999801695347,1189.544347360315,1232.4649858973896,1264.1214550804289,1186.0999646008015,1183.9082397990603,1247.4699188129432,1297.4253754924596,1169.0000008642671
2015-05-20,1208.9,1,1189.4740736024037,1219.8496729948024,1242.405179029604,1188.100010919571,1184.809738344767,1232.1263668158326,1275.7059948397296,1179.9000318527223,1175.008279798686,1252.7220668483387,1308.2950098391104,1163.0000046968462
2015-05-21,1204.4,1,1186.1428370398824,1214.9158897870611,1233.8827658476584,1189.4000038385393,1180.3940908162076,1225.0465377718322,1266.3439514314855,1178.8000276088717,1173.8246842639828,1246.9974846116925,1298.327529523999,1172.9000008821488
2015-05-22,1204.3,1,1187.366370480117,1213.9803135604311,1237.1117835447976,1188.3000356972218,1188.2477625860126,1230.88943002827,1266.989689364572,1185.2999840676785,1179.3649868580824,1251.8929585960054,1300.000130262179,1152.39998254776
2015-05-26,1187.2,1,1169.635057826284,1196.8500562127497,1219.3849725159048,1194.1000644683838,1169.014213186234,1211.9497846320787,1250.4984413378809,1180.4999814987184,1162.0102248185522,1231.48282352263,1284.7366486451206,1163.2999910354615
2015-05-27,1185.9,1,1169.4663329842306,1195.022642143384,1215.8638681621565,1184.6999782383443,1167.9037724437424,1210.8774134440323,1245.5027283323109,1176.3999867618086,1164.1045147057323,1227.2834708689224,1281.925625191553,1158.9999893009665
2015-05-28,1188.1,1,1173.0425782997218,1195.8161789602875,1216.779898773239,1174.8999873280525,1172.6345329581666,1214.6616622883084,1242.0747171156577,1201.4999978423118,1170.678338830665,1228.467263092065,1278.7541323704663,1157.6999879837035
2015-05-29,1189.4,1,1172.256067063545,1198.23634343223,1217.862710622799,1167.80001693964,1167.7749818660234,1214.254224736672,1246.8132162388897,1201.5000059366228,1164.754064690268,1230.9540514324508,1284.4294106687353,1155.1999972820283
2015-06-01,1188.3,1,1172.167131441037,1196.194096553765,1216.8476641235995,1173.1999945163727,1168.6904586395983,1214.8564986495862,1242.4454767108944,1183.699991762638,1166.5545518006409,1227.7184340821684,1280.3501573778035,1153.300032788515
2015-06-02,1194.1,1,1176.641225702766,1203.258973945626,1221.9460993951068,1177.2999688029288,1170.7785279838083,1217.7259806281631,1251.7294560343475,1176.199976080656,1167.939971218056,1235.1967402458906,1288.9822620380144,1147.2000256001947
2015-06-03,1184.7,1,1167.1468847354402,1193.2501620946364,1212.4976093872533,1186.0999856829644,1162.0879465560815,1208.5507629817505,1241.5780242063684,1172.6000026881695,1160.0876101517283,1225.6434626438436,1279.4955892184005,1143.800024843216
2015-06-04,1174.9,1,1157.0565242503678,1182.9806731951865,1203.3283425445943,1179.8999660372735,1151.1897164466254,1197.849649803922,1230.6607235343397,1171.499997884035,1149.1587889562552,1211.9899692580714,1267.1026342784164,1131.7999958336354
2015-06-05,1167.8,1,1149.1828486883055,1176.654620760379,1196.4294719393445,1178.800023460388,1143.5989148332626,1192.1048843775222,1227.109089185805,1172.9000539064407,1140.4350239907842,1210.359975513289,1266.1262357309392,1106.700003838539
2015-06-08,1173.2,1,1157.8851095069867,1180.641960510484,1198.7391925294291,1185.299950838089,1153.7472623443248,1195.2473504564011,1223.7017316440763,1178.4999958038331,1154.565822151998,1208.5610664556111,1258.8723504017407,1103.4000090837478
2015-06-09,1177.3,1,1161.044697849546,1185.3836004731284,1203.7608764928923,1180.500008547306,1157.3881212167214,1200.3310887116322,1231.2742286191406,1171.5000283658503,1156.448706810487,1217.486913063293,1267.5272131745733,1091.4000293195247
2015-06-10,1186.1,1,1168.848201624911,1194.0230549825555,1213.824205090749,1176.400008624792,1164.713142503061,1210.3796260876832,1241.5944508794328,1169.0000050008296,1163.7141745218,1226.3463581773867,1279.8942773736694,1094.0000294148922
2015-06-11,1179.9,1,1162.936816333751,1188.6112837792095,1206.5218337429349,1201.499972641468,1157.4402919425283,1202.1743881528664,1235.4930350482346,1163.0000155448915,1155.839045828244,1219.6999200655505,1271.781650182178,1085.6000080883505
2015-06-12,1178.8,1,1158.9706393930062,1189.2315078179984,1208.5710890201544,1201.4999514579772,1153.0321342855957,1204.5483075946918,1243.5543825954426,1172.9000333547592,1146.1999391453185,1229.1638675932234,1283.4621598733331,1096.4999936819077
2015-06-15,1185.3,1,1163.5825281923323,1193.009890260828,1219.5470367084868,1183.7000033676625,1158.849681711617,1215.8702255667893,1249.9903511837442,1152.3999941825866,1155.246891759684,1228.7298831279006,1296.96032197736,1096.300001871586
2015-06-16,1180.5,1,1161.114976772585,1187.820107837012,1213.7985154648145,1176.2000294029713,1158.2620729677358,1212.184942867088,1240.933605941668,1163.2999768853188,1154.5373858976916,1223.2838132019626,1285.657001566006,1092.6999916434288
2015-06-17,1176.4,1,1158.3061695011272,1184.3342016261008,1210.0298805701962,1172.5999761104586,1159.3735438300089,1206.8942251539993,1238.8811292007065,1158.9999939441682,1154.7604623951015,1221.2884517192467,1280.7918550940894,1088.400004029274
2015-06-18,1201.5,1,1183.4762613784833,1210.333821791779,1232.5245168456906,1171.4999832808971,1180.3003021185473,1231.1985420682072,1261.7046266904774,1157.6999913454056,1174.9187043170894,1248.4839489248584,1302.6840868329978,1094.9000270068643
2015-06-19,1201.5,1,1177.6029950385637,1207.509887291557,1236.419425214001,1172.8999845385551,1172.2791833183155,1221.894392802943,1260.924067134017,1155.199983984232,1164.363760146967,1241.7137568760772,1290.1965766489905,1089.3999964892864
2015-06-22,1183.7,1,1162.7555731159712,1189.8897963507716,1217.3157239427164,1178.5000277638435,1156.1305789796936,1206.267102599798,1239.5778907859824,1153.299966931343,1151.4845326095729,1215.082234385913,1272.2855412702422,1090.699997240305
2015-06-23,1176.2,1,1153.9000017234275,1182.4774726748808,1210.745058410179,1171.50002784729,1146.7691114832353,1197.6677567450215,1233.7340715089654,1147.1999659776689,1140.255142949997,1209.109534228187,1264.6791526246257,1085.700017118454
2015-06-24,1172.6,1,1151.485190589928,1177.691768013401,1205.8122276256622,1168.9999819278717,1145.8961795548776,1194.2420001951384,1226.5016664910197,1143.7999952077864,1142.767722675385,1202.7846987085163,1258.7917717252772,1090.1999979376792
2015-06-25,1171.5,1,1153.1544217048695,1178.9679101874135,1202.9065051032708,1162.9999786019323,1147.6044849481343,1198.0565909982067,1227.886390190021,1131.8000191748142,1144.4117614430922,1206.521416025288,1266.3629409864277,1094.1000187397003
2015-06-26,1172.9,1,1152.4313502476073,1182.308560431018,1210.718134436407,1172.9,1147.7628295800357,1204.5092258485076,1241.4657355050924,1106.699990940094,1140.222971098904,1210.7827387793352,1285.5373935446464,1104.1999990463255
2015-06-29,1178.5,1,1161.107647059934,1186.3683477839177,1211.2738615828046,1152.3999714255333,1156.3115740352853,1206.2612672267517,1234.872606494264,1103.4000235497952,1150.959687409024,1212.7109942063548,1271.198646165981,1107.5999869704249
2015-06-30,1171.5,1,1151.615882914554,1181.200857460401,1208.6909102588131,1163.3000245392325,1146.0584922456285,1200.8996847686446,1239.3140878991032,1091.400024265051,1139.1664955045253,1205.4917200985276,1281.364098091139,1123.2000057399273
2015-07-01,1169.0,1,1151.8965738595507,1178.0300642483885,1202.5908100595714,1158.9999772310257,1148.822867547146,1197.814870352826,1230.1832895663576,1093.9999685883522,1143.0907146365332,1205.595423835472,1268.999624033412,1115.7000138163569
2015-07-02,1163.0,1,1147.084219031731,1171.5075733101196,1194.4632555337666,1157.6999853253365,1144.055782345371,1191.0548695221148,1219.9848772245205,1085.5999740362167,1139.5032247478482,1198.9864598190804,1257.3811864512893,1112.900002539158
2015-07-06,1172.9,1,1160.493575418809,1179.6237743301776,1198.625316227838,1155.199973499775,1158.4538273281134,1194.4215926576585,1216.8536851206777,1096.500010031462,1157.0758031708615,1203.8216875150458,1243.952908229301,1118.5999803185464
